source,id_mrn,id_zhulab,name,formula,consensus_name,full_name,abbr,note,date
MRN3,MRN016445,,3-oxo-palmitate,C16H30O3,"FA 16:1,O",Oxohexadecanoic acid,"FA 16:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027723,,8-Oxohexadecanoic acid,C16H30O3,"FA 16:1,O",Oxohexadecanoic acid,"FA 16:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027724,,9-Oxohexadecanoic acid,C16H30O3,"FA 16:1,O",Oxohexadecanoic acid,"FA 16:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027729,,11-Oxohexadecanoic acid,C16H30O3,"FA 16:1,O",Oxohexadecanoic acid,"FA 16:1,O",Fatty acids and conjugates,20240726
MRN3,MRN040759,,2-Hydroxydodecyl methacrylate,C16H30O3,"FA 16:1,O",Oxohexadecanoic acid,"FA 16:1,O",Fatty acids and conjugates,20240726
MRN3,MRN009184,,"2,3-Dihydroxycyclopentaneundecanoic acid",C16H30O4,"FA 16:1,O2",Hexadecanedioic acid,"FA 16:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN012649,,Hexadecanedioate,C16H30O4,"FA 16:1,O2",Hexadecanedioic acid,"FA 16:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN035688,,16-Hydroxy-10-oxohexadecanoic acid,C16H30O4,"FA 16:1,O2",Hexadecanedioic acid,"FA 16:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN037189,,Isooctanedioldibutyrate,C16H30O4,"FA 16:1,O2",Hexadecanedioic acid,"FA 16:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN032695,,xi-7-Hydroxyhexadecanedioic acid,C16H30O5,"FA 16:1,O3",Hydroxyhexadecanedioic acid,"FA 16:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN032696,,xi-8-Hydroxyhexadecanedioic acid,C16H30O5,"FA 16:1,O3",Hydroxyhexadecanedioic acid,"FA 16:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN045663,,Gemcabene,C16H30O5,"FA 16:1,O3",Hydroxyhexadecanedioic acid,"FA 16:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN010481,,Hydnocarpic acid,C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN014162,,Hexadecadienoic acid,C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN016355,,"hexadeca-10,12-dienoate",C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN016822,,hexadecadienoate,C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN016881,,"hexadeca-9,12-dienoate",C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN016914,,"tetradeca-9,12-dien-1-yl acetate",C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN017080,,"tetradeca-9,11-dien-1-yl acetate",C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN026616,,Geranyl hexanoate,C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN033046,,Geranyl 2-ethylbutyrate,C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN033776,,"Ethyl (Z,Z)-5,8-tetradecadienoate",C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN042205,,7-Hexadecynoic acid,C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN052726,,Hexadecadienoic acid,C16H28O2,FA 16:2,Hexadecadienoic acid,FA 16:2,Fatty acids and conjugates,20240726
MRN3,MRN010641,,Methyl palmitate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN017326,,15-methylhexadecanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN018066,,methylhexadecanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN020042,,14-methylhexadecanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN020128,,2-methylpalmitate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN022259,,heptadecanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN030002,,Nonyl octanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN032326,,3-Methylbutyl dodecanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN034892,,Isopropyl tetradecanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN035071,,11-Methylhexadecanoic acid,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN036327,,Ethyl pentadecanoate,C17H34O2,FA 17:0,Heptadecanoioc acid,FA 17:0,Fatty acids and conjugates,20240726
MRN3,MRN007397,,3-Hydroxy-palmitic acid methyl ester,C17H34O3,"FA 17:0,O",Hydroxyheptadecanoic acid,"FA 17:0,O",Fatty acids and conjugates,20240726
MRN3,MRN008307,,2-Methoxyhexadecanoic acid,C17H34O3,"FA 17:0,O",Hydroxyheptadecanoic acid,"FA 17:0,O",Fatty acids and conjugates,20240726
MRN3,MRN017327,,16-hydroxy-15-methyl-palmitate,C17H34O3,"FA 17:0,O",Hydroxyheptadecanoic acid,"FA 17:0,O",Fatty acids and conjugates,20240726
MRN3,MRN020480,,3-hydroxy-15-methylhexanoate,C17H34O3,"FA 17:0,O",Hydroxyheptadecanoic acid,"FA 17:0,O",Fatty acids and conjugates,20240726
MRN3,MRN027777,,Avocadene,C17H34O3,"FA 17:0,O",Hydroxyheptadecanoic acid,"FA 17:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037037,,12-hydroxyheptadecanoic acid,C17H34O3,"FA 17:0,O",Hydroxyheptadecanoic acid,"FA 17:0,O",Fatty acids and conjugates,20240726
MRN3,MRN046867,,Methyl 16-hydroxyhexadecanoate,C17H34O3,"FA 17:0,O",Hydroxyheptadecanoic acid,"FA 17:0,O",Fatty acids and conjugates,20240726
MRN3,MRN007610,,omega-Cyclohexylundecanoic acid,C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN010272,,9E-Heptadecenoic acid,C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN016250,,heptadec-10-enoate,C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN017210,,10-methyl-hexadec-7-enoate,C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN019690,,8-(2-hexylcyclopropyl)octanoate,C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN035337,,"2,4-Heptadecanedione",C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN037141,,"7-Hexadecenoic acid, methyl ester",C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN045940,,Heptadec-2-enoic acid,C17H32O2,FA 17:1,Heptadecenoic acid,FA 17:1,Fatty acids and conjugates,20240726
MRN3,MRN008204,,2-Methoxy-5Z-hexadecenoic acid,C17H32O3,"FA 17:1,O",Hydroxyheptadecenoic acid,"FA 17:1,O",Fatty acids and conjugates,20240726
MRN3,MRN008306,,2-Methoxy-6Z-hexadecenoic acid,C17H32O3,"FA 17:1,O",Hydroxyheptadecenoic acid,"FA 17:1,O",Fatty acids and conjugates,20240726
MRN3,MRN030923,,Avocadyne,C17H32O3,"FA 17:1,O",Hydroxyheptadecenoic acid,"FA 17:1,O",Fatty acids and conjugates,20240726
MRN3,MRN033394,,Muricatacin,C17H32O3,"FA 17:1,O",Hydroxyheptadecenoic acid,"FA 17:1,O",Fatty acids and conjugates,20240726
MRN3,MRN040877,,2-Tetradecylglycidate,C17H32O3,"FA 17:1,O",Hydroxyheptadecenoic acid,"FA 17:1,O",Fatty acids and conjugates,20240726
MRN3,MRN047905,,Palmoxiric acid,C17H32O3,"FA 17:1,O",Hydroxyheptadecenoic acid,"FA 17:1,O",Fatty acids and conjugates,20240726
MRN3,MRN049776,,Tetradecylglycidate,C17H32O3,"FA 17:1,O",Hydroxyheptadecenoic acid,"FA 17:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027784,,"Methyl 2E,4Z-hexadecadienoate",C17H30O2,FA 17:2,Heptadecadienoic acid,FA 17:2,Fatty acids and conjugates,20240726
MRN3,MRN044168,,cis-Linoleic acid,C17H30O2,FA 17:2,Heptadecadienoic acid,FA 17:2,Fatty acids and conjugates,20240726
MRN3,MRN052725,,Heptadecadienoic acid,C17H30O2,FA 17:2,Heptadecadienoic acid,FA 17:2,Fatty acids and conjugates,20240726
MRN3,MRN010123,,Norlinolenic acid,C17H28O2,FA 17:3,Heptadecatrienoic acid,FA 17:3,Fatty acids and conjugates,20240726
MRN3,MRN032207,,alpha-Caryophyllene alcohol acetate,C17H28O2,FA 17:3,Heptadecatrienoic acid,FA 17:3,Fatty acids and conjugates,20240726
MRN3,MRN032243,,beta-Caryophyllene alcohol acetate,C17H28O2,FA 17:3,Heptadecatrienoic acid,FA 17:3,Fatty acids and conjugates,20240726
MRN3,MRN045939,,"Heptadeca-2,4,6-trienoic acid",C17H28O2,FA 17:3,Heptadecatrienoic acid,FA 17:3,Fatty acids and conjugates,20240726
MRN3,MRN000837,,Octadecanoic acid,C18H36O2,FA 18:0,Octadecanoic acid,FA 18:0,Fatty acids and conjugates,20240726
MRN3,MRN013156,,Isooctadecanoic acid,C18H36O2,FA 18:0,Octadecanoic acid,FA 18:0,Fatty acids and conjugates,20240726
MRN3,MRN016993,,"octadec-9-ene-1,18-diol",C18H36O2,FA 18:0,Octadecanoic acid,FA 18:0,Fatty acids and conjugates,20240726
MRN3,MRN018167,,ethyl palmitate,C18H36O2,FA 18:0,Octadecanoic acid,FA 18:0,Fatty acids and conjugates,20240726
MRN3,MRN037195,,Hexyl dodecanoate,C18H36O2,FA 18:0,Octadecanoic acid,FA 18:0,Fatty acids and conjugates,20240726
MRN3,MRN040848,,"2-Octadecanone, 3-hydroxy-",C18H36O2,FA 18:0,Octadecanoic acid,FA 18:0,Fatty acids and conjugates,20240726
MRN3,MRN001526,,2-Hydroxystearate,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN001600,,10-Hydroxystearate,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN015962,,9-hydroxystearate,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN016989,,18-hydroxystearate,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN020732,,3-hydroxyoctadecanoate,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN023356,,1-monopalmitoylethylene glycol,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037036,,13-hydroxyoctadecanoic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037072,,12-Hydroxystearic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037639,,5-Hydroxyoctadecanoic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037640,,7-Hydroxyoctadecanoic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037641,,8-Hydroxyoctadecanoic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037642,,11-Hydroxyoctadecanoic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN037652,,6-Hydroxyoctadecanoic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN047776,,Octadecaneperoxoic acid,C18H36O3,"FA 18:0,O",Hydroxystearic acid,"FA 18:0,O",Fatty acids and conjugates,20240726
MRN3,MRN004222,,Dihydroxyoctadecanoic acid,C18H36O4,"FA 18:0,O2",Dihydroxystearic acid,"FA 18:0,O2",Fatty acids and conjugates,20240726
MRN3,MRN027752,,"15,16-Dihydroxyoctadecanoic acid",C18H36O4,"FA 18:0,O2",Dihydroxystearic acid,"FA 18:0,O2",Fatty acids and conjugates,20240726
MRN3,MRN052502,,Dihydroxystearic acid,C18H36O4,"FA 18:0,O2",Dihydroxystearic acid,"FA 18:0,O2",Fatty acids and conjugates,20240726
MRN3,MRN012654,,"9,10,18-Trihydroxystearate",C18H36O5,"FA 18:0,O3",Trihydroxystearic acid,"FA 18:0,O3",Fatty acids and conjugates,20240726
MRN3,MRN027697,,"9,10,13-Trihydroxystearic acid",C18H36O5,"FA 18:0,O3",Trihydroxystearic acid,"FA 18:0,O3",Fatty acids and conjugates,20240726
MRN3,MRN052507,,Trihydroxystearic acid,C18H36O5,"FA 18:0,O3",Trihydroxystearic acid,"FA 18:0,O3",Fatty acids and conjugates,20240726
MRN3,MRN000415,,Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN004257,,Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN004260,,Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN007613,,omega-Cycloheptylundecanoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN016541,,octadec-2-enoate,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN035864,,13-Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN036328,,Ethyl 9-hexadecenoate,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN037216,,7Z-octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN041939,,Octadec-5-enoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN052506,,trans-10-Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN053469,,cis-12-Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN053470,,cis-15-Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN053471,,trans-14-Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN053472,,trans-16-Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN053473,,trans-4-Octadecenoic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN053493,,trans-8-Elaidic acid,C18H34O2,FA 18:1,Octadecenoic acid,FA 18:1,Fatty acids and conjugates,20240726
MRN3,MRN000496,,2-Oxooctadecanoic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN004258,,Ricinoleic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN008203,,"6,7-Epoxyoctadecanoic acid",C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN012507,,"9,10-Epoxystearate",C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN012650,,18-Hydroxyoleate,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN015904,,17-hydroxyoctadec-9-enoate,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN016305,,10HOME,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN020423,,10-hydroxyoctadec-12-enoate,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN024921,,3-Oxooctadecanoic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027730,,9-Oxooctadecanoic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027731,,10-Oxooctadecanoic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027732,,11-Oxooctadecanoic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN027835,,5-Hexyltetrahydro-2-furanoctanoic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN029967,,5-Oxooctadecanoic acid,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN046891,,Methyl palmoxirate,C18H34O3,"FA 18:1,O",Oxooctadecanoic acid,"FA 18:1,O",Fatty acids and conjugates,20240726
MRN3,MRN003667,,Dihydroxyoctadecenoic acid,C18H34O4,"FA 18:1,O2",Dihydroxyoctadecenoic acid,"FA 18:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN009031,,"9,10-DHOME",C18H34O4,"FA 18:1,O2",Dihydroxyoctadecenoic acid,"FA 18:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN009032,,"12,13-DHOME",C18H34O4,"FA 18:1,O2",Dihydroxyoctadecenoic acid,"FA 18:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN012653,,"9,10-Epoxy-18-hydroxystearate",C18H34O4,"FA 18:1,O2",Dihydroxyoctadecenoic acid,"FA 18:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN013404,,10-Hydroperoxyoctadeca-8-enoate,C18H34O4,"FA 18:1,O2",Dihydroxyoctadecenoic acid,"FA 18:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN024119,,Octadecanedioic acid,C18H34O4,"FA 18:1,O2",Dihydroxyoctadecenoic acid,"FA 18:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN035632,,Dibutyl decanedioate,C18H34O4,"FA 18:1,O2",Dihydroxyoctadecenoic acid,"FA 18:1,O2",Fatty acids and conjugates,20240726
MRN3,MRN009035,,"9,12,13-TriHOME",C18H34O5,"FA 18:1,O3",Trihydroxyoctadecenoic acid,"FA 18:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN009037,,"9,10,13-TriHOME",C18H34O5,"FA 18:1,O3",Trihydroxyoctadecenoic acid,"FA 18:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN009039,,"9,10-Dihydroxy-12,13-epoxyoctadecanoate",C18H34O5,"FA 18:1,O3",Trihydroxyoctadecenoic acid,"FA 18:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN015348,,"12,13,17-trihydroxyoctadeca-9-enoate",C18H34O5,"FA 18:1,O3",Trihydroxyoctadecenoic acid,"FA 18:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN023358,,"1,3-dioctanoylglycerol",C18H34O5,"FA 18:1,O3",Trihydroxyoctadecenoic acid,"FA 18:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN027698,,"5,8,12-Trihydroxy-9-octadecenoic acid",C18H34O5,"FA 18:1,O3",Trihydroxyoctadecenoic acid,"FA 18:1,O3",Fatty acids and conjugates,20240726
MRN3,MRN000875,,Linoleate,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN001971,,Rumenic acid,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN004193,,Chaulmoogric acid,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN004229,,Malvalic acid,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN004349,,Stearolic acid,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN016260,,"10-trans, 12-cis-octadecanoate",C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN021093,,"octadeca-9,15-dienoate",C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN022603,,isolinoleate,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN027332,,Linalyl caprylate,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN027785,,"Ethyl 2E,4Z-hexadecadienoate",C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN027810,,5-Octadecynoic acid,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN037380,,Octadecadienoate,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN040488,,17-Octadecynoic acid,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN042227,,7-Octadecynoic acid,C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN042354,,"8,12-Octadecadienoic acid",C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN052702,,"Octadeca-2,9-dienoic acid",C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN053475,,"trans-11,cis-15-Octadecadienoic acid",C18H32O2,FA 18:2,Octadecadienoic acid,FA 18:2,Fatty acids and conjugates,20240726
MRN3,MRN004226,,"Hydroxyoctadeca-9,12-dienoic acid",C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN004261,,Vernolic acid,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN008977,,13HODE,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN008982,,9HODE,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN009029,,9(10)-EpOME,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN012651,,18-Oxooleate,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN015039,,densipolate,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN016871,,18-hydroxylinoleoate,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN026892,,13-Oxo-9-octadecenoic acid,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN027007,,Avenoleic acid,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN027024,,"12-Hydroxy-8,10-octadecadienoic acid",C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN040306,,"13-Hydroxyoctadeca-9,12-dienoic acid",C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN040505,,18-Hydroxyoctadecadienoic acid,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN041156,,"13-Hydroxyoctadeca-2,4-dienoic acid",C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN042275,,"9-Hydroxyoctadeca-2,4-dienoic acid",C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN042447,,9-Hydroxylinoleic acid,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN042458,,"Octadeca-9,12-dieneperoxoic acid",C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN046056,,hydroxyoctadecadienoic acid,C18H32O3,"FA 18:2,O",Hydroxylinoleic acid,"FA 18:2,O",Lineolic acids and derivatives,20240726
MRN3,MRN002265,,"13-Hydroperoxyoctadeca-9,11-dienoic acid",C18H32O4,"FA 18:2,O2",DiHODE,"FA 18:2,O2",Lineolic acids and derivatives,20240726
MRN3,MRN003653,,"11-Hydroperoxyoctadeca-9,12-dienoic acid",C18H32O4,"FA 18:2,O2",DiHODE,"FA 18:2,O2",Lineolic acids and derivatives,20240726
MRN3,MRN003666,,DiHODE,C18H32O4,"FA 18:2,O2",DiHODE,"FA 18:2,O2",Lineolic acids and derivatives,20240726
MRN3,MRN009030,,9HPODE,C18H32O4,"FA 18:2,O2",DiHODE,"FA 18:2,O2",Lineolic acids and derivatives,20240726
MRN3,MRN009033,,8HPODE,C18H32O4,"FA 18:2,O2",DiHODE,"FA 18:2,O2",Lineolic acids and derivatives,20240726
